ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
224,20120430,20120512,20120507,533,291,1,19,6,SO47988,23,1,4,5.1865,20.746,0.0,0.0,5.2297,20.9188,20.746,1.6597,0.5187,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
323,20120430,20120512,20120507,533,291,1,19,6,SO47988,24,1,5,469.794,2348.97,0.0,0.0,486.7066,2433.533,2348.97,187.9176,58.7243,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
377,20120430,20120512,20120507,533,291,1,19,6,SO47988,25,1,2,1308.9375,2617.875,0.0,0.0,1320.6838,2641.3676,2617.875,209.43,65.4469,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
407,20120430,20120512,20120507,533,291,1,19,6,SO47988,26,1,1,65.6018,65.6018,0.0,0.0,48.5453,48.5453,65.6018,5.2481,1.64,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
383,20120430,20120512,20120507,533,291,1,19,6,SO47988,27,1,6,600.2625,3601.575,0.0,0.0,605.6492,3633.8952,3601.575,288.126,90.0394,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
329,20120430,20120512,20120507,533,291,1,19,6,SO47988,28,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
369,20120430,20120512,20120507,533,291,1,19,6,SO47988,29,1,3,1466.01,4398.03,0.0,0.0,1518.7864,4556.3592,4398.03,351.8424,109.9508,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
335,20120430,20120512,20120507,533,291,1,19,6,SO47988,30,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
453,20120430,20120512,20120507,533,291,1,19,6,SO47988,31,1,2,35.994,71.988,0.0,0.0,24.7459,49.4918,71.988,5.759,1.7997,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
456,20120430,20120512,20120507,533,291,1,19,6,SO47988,32,1,7,44.994,314.958,0.0,0.0,30.9334,216.5338,314.958,25.1966,7.874,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
433,20120430,20120512,20120507,533,291,1,19,6,SO47988,33,1,4,324.4527,1297.8108,0.0,0.0,300.1188,1200.4752,1297.8108,103.8249,32.4453,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
464,20120430,20120512,20120507,533,291,1,19,6,SO47988,34,1,6,14.1289,84.7734,0.0,0.0,9.7136,58.2816,84.7734,6.7819,2.1193,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
460,20120430,20120512,20120507,533,291,1,19,6,SO47988,35,1,1,53.994,53.994,0.0,0.0,37.1209,37.1209,53.994,4.3195,1.3499,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
273,20120430,20120512,20120507,533,291,1,19,6,SO47988,36,1,3,202.332,606.996,0.0,0.0,187.1571,561.4713,606.996,48.5597,15.1749,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
448,20120430,20120512,20120507,533,291,1,19,6,SO47988,37,1,8,11.994,95.952,0.0,0.0,8.2459,65.9672,95.952,7.6762,2.3988,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
254,20120430,20120512,20120507,533,291,1,19,6,SO47988,38,1,1,183.9382,183.9382,0.0,0.0,170.1428,170.1428,183.9382,14.7151,4.5985,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
337,20120430,20120512,20120507,533,291,1,19,6,SO47988,39,1,5,469.794,2348.97,0.0,0.0,486.7066,2433.533,2348.97,187.9176,58.7243,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
339,20120430,20120512,20120507,533,291,1,19,6,SO47988,40,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
265,20120430,20120512,20120507,533,291,1,19,6,SO47988,41,1,4,202.332,809.328,0.0,0.0,187.1571,748.6284,809.328,64.7462,20.2332,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
221,20120430,20120512,20120507,533,291,1,19,6,SO47988,42,1,3,20.1865,60.5595,0.0,0.0,13.8782,41.6346,60.5595,4.8448,1.514,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
414,20120430,20120512,20120507,533,291,1,19,6,SO47988,43,1,3,149.031,447.093,0.0,0.0,110.2829,330.8487,447.093,35.7674,11.1773,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
233,20120430,20120512,20120507,533,291,1,19,6,SO47988,44,1,10,28.8404,288.404,0.0,0.0,29.0807,290.807,288.404,23.0723,7.2101,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
321,20120430,20120512,20120507,533,291,1,19,6,SO47988,45,1,9,469.794,4228.146,0.0,0.0,486.7066,4380.3594,4228.146,338.2517,105.7037,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
371,20120430,20120512,20120507,533,291,1,19,6,SO47988,46,1,7,1308.9375,9162.5625,0.0,0.0,1320.6838,9244.7866,9162.5625,733.005,229.0641,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
286,20120430,20120512,20120507,533,291,1,19,6,SO47988,47,1,5,183.9382,919.691,0.0,0.0,170.1428,850.714,919.691,73.5753,22.9923,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
213,20120430,20120512,20120507,533,291,1,19,6,SO47988,48,1,5,20.1865,100.9325,0.0,0.0,13.8782,69.391,100.9325,8.0746,2.5233,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
263,20120430,20120512,20120507,533,291,1,19,6,SO47988,49,1,1,202.332,202.332,0.0,0.0,187.1571,187.1571,202.332,16.1866,5.0583,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
216,20120430,20120512,20120507,533,291,1,19,6,SO47988,50,1,3,20.1865,60.5595,0.0,0.0,13.8782,41.6346,60.5595,4.8448,1.514,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
415,20120430,20120512,20120507,533,291,1,19,6,SO47988,51,1,2,198.036,396.072,0.0,0.0,146.5466,293.0932,396.072,31.6858,9.9018,3979-4615-A9,PO16733190266,2012-04-30,2012-05-12,2012-05-07
233,20120430,20120512,20120507,77,287,1,100,4,SO47989,1,1,5,28.8404,144.202,0.0,0.0,29.0807,145.4035,144.202,11.5362,3.6051,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
433,20120430,20120512,20120507,77,287,1,100,4,SO47989,2,1,4,324.4527,1297.8108,0.0,0.0,300.1188,1200.4752,1297.8108,103.8249,32.4453,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
325,20120430,20120512,20120507,77,287,1,100,4,SO47989,3,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
333,20120430,20120512,20120507,77,287,1,100,4,SO47989,4,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
422,20120430,20120512,20120507,77,287,1,100,4,SO47989,5,1,1,67.539,67.539,0.0,0.0,49.9789,49.9789,67.539,5.4031,1.6885,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
323,20120430,20120512,20120507,77,287,1,100,4,SO47989,6,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
458,20120430,20120512,20120507,77,287,1,100,4,SO47989,7,1,6,44.994,269.964,0.0,0.0,30.9334,185.6004,269.964,21.5971,6.7491,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
224,20120430,20120512,20120507,77,287,1,100,4,SO47989,8,1,3,5.1865,15.5595,0.0,0.0,5.2297,15.6891,15.5595,1.2448,0.389,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
327,20120430,20120512,20120507,77,287,1,100,4,SO47989,9,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
456,20120430,20120512,20120507,77,287,1,100,4,SO47989,10,1,1,44.994,44.994,0.0,0.0,30.9334,30.9334,44.994,3.5995,1.1249,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
329,20120430,20120512,20120507,77,287,1,100,4,SO47989,11,1,1,469.794,469.794,0.0,0.0,486.7066,486.7066,469.794,37.5835,11.7449,A1B2-4EFB-A7,PO15921198782,2012-04-30,2012-05-12,2012-05-07
458,20120430,20120512,20120507,328,283,1,100,4,SO47990,1,1,3,44.994,134.982,0.0,0.0,30.9334,92.8002,134.982,10.7986,3.3746,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
377,20120430,20120512,20120507,328,283,1,100,4,SO47990,2,1,4,1308.9375,5235.75,0.0,0.0,1320.6838,5282.7352,5235.75,418.86,130.8938,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
370,20120430,20120512,20120507,328,283,1,100,4,SO47990,3,1,4,1466.01,5864.04,0.0,0.0,1518.7864,6075.1456,5864.04,469.1232,146.601,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
335,20120430,20120512,20120507,328,283,1,100,4,SO47990,4,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
233,20120430,20120512,20120507,328,283,1,100,4,SO47990,5,1,4,28.8404,115.3616,0.0,0.0,29.0807,116.3228,115.3616,9.2289,2.884,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
373,20120430,20120512,20120507,328,283,1,100,4,SO47990,6,1,2,1308.9375,2617.875,0.0,0.0,1320.6838,2641.3676,2617.875,209.43,65.4469,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
325,20120430,20120512,20120507,328,283,1,100,4,SO47990,7,1,7,469.794,3288.558,0.0,0.0,486.7066,3406.9462,3288.558,263.0846,82.214,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
422,20120430,20120512,20120507,328,283,1,100,4,SO47990,8,1,1,67.539,67.539,0.0,0.0,49.9789,49.9789,67.539,5.4031,1.6885,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
375,20120430,20120512,20120507,328,283,1,100,4,SO47990,9,1,5,1308.9375,6544.6875,0.0,0.0,1320.6838,6603.419,6544.6875,523.575,163.6172,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
337,20120430,20120512,20120507,328,283,1,100,4,SO47990,10,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
343,20120430,20120512,20120507,328,283,1,100,4,SO47990,11,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
371,20120430,20120512,20120507,328,283,1,100,4,SO47990,12,1,4,1308.9375,5235.75,0.0,0.0,1320.6838,5282.7352,5235.75,418.86,130.8938,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
383,20120430,20120512,20120507,328,283,1,100,4,SO47990,13,1,3,600.2625,1800.7875,0.0,0.0,605.6492,1816.9476,1800.7875,144.063,45.0197,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
387,20120430,20120512,20120507,328,283,1,100,4,SO47990,14,1,4,600.2625,2401.05,0.0,0.0,605.6492,2422.5968,2401.05,192.084,60.0263,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
273,20120430,20120512,20120507,328,283,1,100,4,SO47990,15,1,2,202.332,404.664,0.0,0.0,187.1571,374.3142,404.664,32.3731,10.1166,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
329,20120430,20120512,20120507,328,283,1,100,4,SO47990,16,1,9,469.794,4228.146,0.0,0.0,486.7066,4380.3594,4228.146,338.2517,105.7037,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
385,20120430,20120512,20120507,328,283,1,100,4,SO47990,17,1,2,600.2625,1200.525,0.0,0.0,605.6492,1211.2984,1200.525,96.042,30.0131,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
327,20120430,20120512,20120507,328,283,1,100,4,SO47990,18,1,8,469.794,3758.352,0.0,0.0,486.7066,3893.6528,3758.352,300.6682,93.9588,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
263,20120430,20120512,20120507,328,283,1,100,4,SO47990,19,1,5,202.332,1011.66,0.0,0.0,187.1571,935.7855,1011.66,80.9328,25.2915,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
323,20120430,20120512,20120507,328,283,1,100,4,SO47990,20,1,4,469.794,1879.176,0.0,0.0,486.7066,1946.8264,1879.176,150.3341,46.9794,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
389,20120430,20120512,20120507,328,283,1,100,4,SO47990,21,1,4,600.2625,2401.05,0.0,0.0,605.6492,2422.5968,2401.05,192.084,60.0263,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
224,20120430,20120512,20120507,328,283,1,100,4,SO47990,22,1,7,5.1865,36.3055,0.0,0.0,5.2297,36.6079,36.3055,2.9044,0.9076,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
333,20120430,20120512,20120507,328,283,1,100,4,SO47990,23,1,5,469.794,2348.97,0.0,0.0,486.7066,2433.533,2348.97,187.9176,58.7243,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
341,20120430,20120512,20120507,328,283,1,100,4,SO47990,24,1,2,469.794,939.588,0.0,0.0,486.7066,973.4132,939.588,75.167,23.4897,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
379,20120430,20120512,20120507,328,283,1,100,4,SO47990,25,1,3,1308.9375,3926.8125,0.0,0.0,1320.6838,3962.0514,3926.8125,314.145,98.1703,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
221,20120430,20120512,20120507,328,283,1,100,4,SO47990,26,1,8,20.1865,161.492,0.0,0.0,13.8782,111.0256,161.492,12.9194,4.0373,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
433,20120430,20120512,20120507,328,283,1,100,4,SO47990,27,1,8,324.4527,2595.6216,0.0,0.0,300.1188,2400.9504,2595.6216,207.6497,64.8905,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
453,20120430,20120512,20120507,328,283,1,100,4,SO47990,28,1,2,35.994,71.988,0.0,0.0,24.7459,49.4918,71.988,5.759,1.7997,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
456,20120430,20120512,20120507,328,283,1,100,4,SO47990,29,1,1,44.994,44.994,0.0,0.0,30.9334,30.9334,44.994,3.5995,1.1249,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
417,20120430,20120512,20120507,328,283,1,100,4,SO47990,30,1,2,324.4527,648.9054,0.0,0.0,300.1188,600.2376,648.9054,51.9124,16.2226,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
414,20120430,20120512,20120507,328,283,1,100,4,SO47990,31,1,2,149.031,298.062,0.0,0.0,110.2829,220.5658,298.062,23.845,7.4516,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
216,20120430,20120512,20120507,328,283,1,100,4,SO47990,32,1,4,20.1865,80.746,0.0,0.0,13.8782,55.5128,80.746,6.4597,2.0187,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
286,20120430,20120512,20120507,328,283,1,100,4,SO47990,33,1,2,183.9382,367.8764,0.0,0.0,170.1428,340.2856,367.8764,29.4301,9.1969,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
415,20120430,20120512,20120507,328,283,1,100,4,SO47990,34,1,5,198.036,990.18,0.0,0.0,146.5466,732.733,990.18,79.2144,24.7545,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
265,20120430,20120512,20120507,328,283,1,100,4,SO47990,35,1,2,202.332,404.664,0.0,0.0,187.1571,374.3142,404.664,32.3731,10.1166,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
339,20120430,20120512,20120507,328,283,1,100,4,SO47990,36,1,3,469.794,1409.382,0.0,0.0,486.7066,1460.1198,1409.382,112.7506,35.2346,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
321,20120430,20120512,20120507,328,283,1,100,4,SO47990,37,1,4,469.794,1879.176,0.0,0.0,486.7066,1946.8264,1879.176,150.3341,46.9794,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
369,20120430,20120512,20120507,328,283,1,100,4,SO47990,38,1,7,1466.01,10262.07,0.0,0.0,1518.7864,10631.5048,10262.07,820.9656,256.5518,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
460,20120430,20120512,20120507,328,283,1,100,4,SO47990,39,1,5,53.994,269.97,0.0,0.0,37.1209,185.6045,269.97,21.5976,6.7493,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
331,20120430,20120512,20120507,328,283,1,100,4,SO47990,40,1,5,469.794,2348.97,0.0,0.0,486.7066,2433.533,2348.97,187.9176,58.7243,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
381,20120430,20120512,20120507,328,283,1,100,4,SO47990,41,1,7,600.2625,4201.8375,0.0,0.0,605.6492,4239.5444,4201.8375,336.147,105.0459,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
213,20120430,20120512,20120507,328,283,1,100,4,SO47990,42,1,6,20.1865,121.119,0.0,0.0,13.8782,83.2692,121.119,9.6895,3.028,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
236,20120430,20120512,20120507,328,283,1,100,4,SO47990,43,1,6,28.8404,173.0424,0.0,0.0,29.0807,174.4842,173.0424,13.8434,4.3261,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
368,20120430,20120512,20120507,328,283,1,100,4,SO47990,44,1,8,1466.01,11728.08,0.0,0.0,1518.7864,12150.2912,11728.08,938.2464,293.202,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
271,20120430,20120512,20120507,328,283,1,100,4,SO47990,45,1,5,202.332,1011.66,0.0,0.0,187.1571,935.7855,1011.66,80.9328,25.2915,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
435,20120430,20120512,20120507,328,283,1,100,4,SO47990,46,1,6,324.4527,1946.7162,0.0,0.0,300.1188,1800.7128,1946.7162,155.7373,48.6679,7D80-4D9E-9A,PO15689162700,2012-04-30,2012-05-12,2012-05-07
308,20120430,20120512,20120507,43,282,1,100,1,SO47991,1,1,2,744.2727,1488.5454,0.0,0.0,660.9142,1321.8284,1488.5454,119.0836,37.2136,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
448,20120430,20120512,20120507,43,282,1,100,1,SO47991,2,1,2,11.994,23.988,0.0,0.0,8.2459,16.4918,23.988,1.919,0.5997,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
469,20120430,20120512,20120507,43,282,1,100,1,SO47991,3,1,4,22.794,91.176,0.0,0.0,15.6709,62.6836,91.176,7.2941,2.2794,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
399,20120430,20120512,20120507,43,282,1,100,1,SO47991,4,1,2,33.7745,67.549,0.0,0.0,24.9932,49.9864,67.549,5.4039,1.6887,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
364,20120430,20120512,20120507,43,282,1,100,1,SO47991,5,1,4,647.994,2591.976,0.0,0.0,598.4354,2393.7416,2591.976,207.3581,64.7994,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
352,20120430,20120512,20120507,43,282,1,100,1,SO47991,6,1,6,1242.8518,7457.1108,0.0,0.0,1117.8559,6707.1354,7457.1108,596.5689,186.4278,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
360,20120430,20120512,20120507,43,282,1,100,1,SO47991,7,1,7,1229.4589,8606.2123,0.0,0.0,1105.81,7740.67,8606.2123,688.497,215.1553,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
447,20120430,20120512,20120507,43,282,1,100,1,SO47991,8,1,3,15.0,45.0,0.0,0.0,10.3125,30.9375,45.0,3.6,1.125,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
401,20120430,20120512,20120507,43,282,1,100,1,SO47991,9,1,3,65.6018,196.8054,0.0,0.0,48.5453,145.6359,196.8054,15.7444,4.9201,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
428,20120430,20120512,20120507,43,282,1,100,1,SO47991,10,1,1,209.256,209.256,0.0,0.0,185.8193,185.8193,209.256,16.7405,5.2314,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
365,20120430,20120512,20120507,43,282,1,100,1,SO47991,11,1,3,647.994,1943.982,0.0,0.0,598.4354,1795.3062,1943.982,155.5186,48.5996,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
297,20120430,20120512,20120507,43,282,1,100,1,SO47991,12,1,2,736.1455,1472.291,0.0,0.0,653.6971,1307.3942,1472.291,117.7833,36.8073,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
419,20120430,20120512,20120507,43,282,1,100,1,SO47991,13,1,1,52.647,52.647,0.0,0.0,38.9588,38.9588,52.647,4.2118,1.3162,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
358,20120430,20120512,20120507,43,282,1,100,1,SO47991,14,1,5,1229.4589,6147.2945,0.0,0.0,1105.81,5529.05,6147.2945,491.7836,153.6824,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
470,20120430,20120512,20120507,43,282,2,100,1,SO47991,15,1,12,22.0342,264.4104,0.02,5.2882,15.6709,188.0508,259.1222,20.7298,6.4781,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
427,20120430,20120512,20120507,43,282,1,100,1,SO47991,16,1,2,209.256,418.512,0.0,0.0,185.8193,371.6386,418.512,33.481,10.4628,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
366,20120430,20120512,20120507,43,282,1,100,1,SO47991,17,1,2,647.994,1295.988,0.0,0.0,598.4354,1196.8708,1295.988,103.679,32.3997,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
362,20120430,20120512,20120507,43,282,1,100,1,SO47991,18,1,2,1229.4589,2458.9178,0.0,0.0,1105.81,2211.62,2458.9178,196.7134,61.4729,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
410,20120430,20120512,20120507,43,282,1,100,1,SO47991,19,1,1,36.447,36.447,0.0,0.0,26.9708,26.9708,36.447,2.9158,0.9112,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
409,20120430,20120512,20120507,43,282,1,100,1,SO47991,20,1,1,209.256,209.256,0.0,0.0,185.8193,185.8193,209.256,16.7405,5.2314,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
468,20120430,20120512,20120507,43,282,1,100,1,SO47991,21,1,1,22.794,22.794,0.0,0.0,15.6709,15.6709,22.794,1.8235,0.5699,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
421,20120430,20120512,20120507,43,282,1,100,1,SO47991,22,1,1,196.329,196.329,0.0,0.0,145.2835,145.2835,196.329,15.7063,4.9082,0F2E-4E6D-8E,PO15631116034,2012-04-30,2012-05-12,2012-05-07
391,20120430,20120512,20120507,487,293,1,100,1,SO47992,1,1,2,88.932,177.864,0.0,0.0,65.8097,131.6194,177.864,14.2291,4.4466,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
420,20120430,20120512,20120507,487,293,1,100,1,SO47992,2,1,2,141.615,283.23,0.0,0.0,104.7951,209.5902,283.23,22.6584,7.0808,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
362,20120430,20120512,20120507,487,293,1,100,1,SO47992,3,1,3,1229.4589,3688.3767,0.0,0.0,1105.81,3317.43,3688.3767,295.0701,92.2094,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
458,20120430,20120512,20120507,487,293,1,100,1,SO47992,4,1,4,44.994,179.976,0.0,0.0,30.9334,123.7336,179.976,14.3981,4.4994,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
427,20120430,20120512,20120507,487,293,1,100,1,SO47992,5,1,8,209.256,1674.048,0.0,0.0,185.8193,1486.5544,1674.048,133.9238,41.8512,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
221,20120430,20120512,20120507,487,293,1,100,1,SO47992,6,1,7,20.1865,141.3055,0.0,0.0,13.8782,97.1474,141.3055,11.3044,3.5326,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
230,20120430,20120512,20120507,487,293,1,100,1,SO47992,7,1,3,28.8404,86.5212,0.0,0.0,29.0807,87.2421,86.5212,6.9217,2.163,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
356,20120430,20120512,20120507,487,293,1,100,1,SO47992,8,1,1,1242.8518,1242.8518,0.0,0.0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
461,20120430,20120512,20120507,487,293,1,100,1,SO47992,9,1,3,53.994,161.982,0.0,0.0,37.1209,111.3627,161.982,12.9586,4.0496,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
364,20120430,20120512,20120507,487,293,1,100,1,SO47992,10,1,2,647.994,1295.988,0.0,0.0,598.4354,1196.8708,1295.988,103.679,32.3997,3F55-4354-BD,PO15573158216,2012-04-30,2012-05-12,2012-05-07
